minute,second,player,team,team_id,possession,start_x,start_y,end_x,end_y,next_shot_xg,leads_to_shot,dx,dy,length,progressive,final_third,box_entry,cross,through,cutback,pass_type,structural_score,xg_norm,importance_raw,importance_norm,time
83,19,Paul Dummett,Newcastle United,37,151,45.8,2.5,38.8,22.9,0.0,0,-7.0,20.4,21.567568244936655,0,0,0,0,0,0,Backward,0.023333333333333317,0.0,0.005033840946268902,0.005922165813675719,4999
83,24,Vurnon Anita,Newcastle United,37,151,45.6,24.0,47.4,5.6,0.0,0,1.7999999999999972,-18.4,18.487833837418595,0,0,0,0,0,0,Lateral,0.18499999999999997,0.0,0.0399111675025606,0.046954314665571796,5004
83,26,Paul Dummett,Newcastle United,37,151,46.6,7.9,44.9,21.9,0.0,0,-1.7000000000000028,13.999999999999998,14.102836594104037,0,0,0,0,0,0,Lateral,0.31166666666666665,0.0,0.06723773263944895,0.07910321479695429,5006
83,29,Vurnon Anita,Newcastle United,37,151,39.6,30.5,35.1,54.1,0.0,0,-4.5,23.6,24.025195108468942,0,0,0,0,0,0,Lateral,0.265,0.0,0.05717005074691115,0.06725888316960286,5009
83,31,Jack Colback,Newcastle United,37,151,31.8,61.4,40.6,72.9,0.0,0,8.8,11.500000000000007,14.480676779764133,0,0,0,0,0,0,Forward,1.51,0.0,0.3257614212371163,0.38324873051358604,5011
83,41,Gareth Barry,Everton,29,152,27.7,16.2,20.8,6.6,0.0,0,-6.899999999999999,-9.6,11.822436297142819,0,0,0,0,0,0,Backward,0.07500000000000004,0.0,0.016180203041578634,0.019035532972529117,5021
83,43,Leighton Baines,Everton,29,152,28.1,11.4,37.5,27.8,0.0,0,9.399999999999999,16.4,18.902909828912584,0,0,0,0,0,0,Forward,1.225,0.0,0.26427664967911757,0.31091370521797546,5023
83,46,Kevin Mirallas,Everton,29,152,34.0,32.3,49.2,61.3,0.0,0,15.200000000000003,29.0,32.74202192901348,0,0,0,0,0,0,Forward,1.75,0.0,0.37753807097016795,0.44416243602567923,5026
83,50,Gerard Deulofeu Lázaro,Everton,29,152,46.8,60.3,48.2,51.3,0.0,0,1.4000000000000057,-9.0,9.108238029388561,0,0,0,0,0,0,Lateral,0.3750000000000001,0.0,0.08090101520789315,0.09517766486264558,5030
83,52,Muhamed Bešić,Everton,29,152,50.1,53.3,64.3,50.0,0.0,0,14.199999999999996,-3.299999999999997,14.578408692309317,0,0,0,0,0,0,Forward,1.505,0.0,0.3246827410343444,0.3819796949820841,5032
83,55,Kevin Mirallas,Everton,29,152,68.1,51.3,78.3,68.9,0.0,0,10.200000000000003,17.60000000000001,20.342074623793916,0,0,0,0,0,0,Forward,1.125,0.0,0.24270304562367942,0.2855329945879367,5035
84,1,Gerard Deulofeu Lázaro,Everton,29,152,101.1,66.7,99.4,45.5,0.0,0,-1.6999999999999886,-21.200000000000003,21.26805115660577,0,1,0,0,0,0,Lateral,1.4716666666666667,0.0,0.3174915396825317,0.3735194581054045,5041
85,45,Rob Elliot,Newcastle United,37,154,10.0,45.9,81.3,66.0,0.0,0,71.3,20.1,74.07901187245953,1,1,0,0,0,0,Progressive,2.72,0.0,0.5868020303079182,0.6903553291370558,5145
85,59,Jack Colback,Newcastle United,37,154,72.1,27.2,76.9,36.5,0.0,0,4.800000000000011,9.3,10.465658125507451,0,0,0,0,0,0,Lateral,0.7700000000000002,0.0,0.16611675122687397,0.19543147185129894,5159
86,1,Georginio Wijnaldum,Newcastle United,37,154,72.9,39.1,73.8,61.2,0.0,0,0.8999999999999915,22.1,22.118318200080225,0,0,0,0,0,0,Lateral,0.3924999999999998,0.0,0.08467639591759477,0.0996192892229023,5161
86,5,Moussa Sissoko,Newcastle United,37,154,81.1,63.0,97.4,73.5,0.0,0,16.30000000000001,10.5,19.389172236070326,1,1,0,0,0,0,Progressive,1.6475000000000004,0.0,0.3554251268133439,0.4181472076298895,5165
86,9,Daryl Janmaat,Newcastle United,37,154,103.2,75.4,92.4,69.0,0.0,0,-10.799999999999997,-6.400000000000006,12.553883861180173,0,1,0,0,0,1,Cutback,1.6400000000000001,0.0,0.35380710650918595,0.41624365433263655,5169
86,11,Moussa Sissoko,Newcastle United,37,154,92.4,65.2,94.7,53.1,0.028059067,1,2.299999999999997,-12.100000000000001,12.316655390161731,0,1,0,0,0,0,Lateral,1.3975,0.028059067,0.30569997672474836,0.3596470311090472,5171
86,49,Tim Howard,Everton,29,155,6.0,44.0,69.6,64.4,0.0,0,63.599999999999994,20.400000000000006,66.79161624036357,1,0,0,0,0,0,Progressive,2.07,0.0,0.44657360394757,0.5253807100418033,5209
86,53,Romelu Lukaku Menama,Everton,29,155,69.6,64.4,86.0,55.3,0.0,0,16.400000000000006,-9.100000000000009,18.755532517100132,1,1,0,0,0,0,Progressive,2.3499999999999996,0.0,0.5069796953027969,0.596446699805912,5213
86,57,Vurnon Anita,Newcastle United,37,156,37.6,43.7,56.7,49.1,0.0,0,19.1,5.399999999999999,19.848677537810925,0,0,0,0,0,0,Forward,2.1275,0.0,0.458978426279447,0.5399746186540757,5217
87,4,Moussa Sissoko,Newcastle United,37,156,55.6,37.1,63.3,75.6,0.0,0,7.699999999999996,38.49999999999999,39.26245025466444,0,0,0,0,0,0,Switch of Play,1.3824999999999998,0.0,0.29825507606643265,0.35088832446028656,5224
87,10,Vurnon Anita,Newcastle United,37,156,74.0,66.9,77.5,53.7,0.0,0,3.5,-13.200000000000003,13.65613415282671,0,0,0,0,0,0,Lateral,0.5774999999999999,0.0,0.12458756342015541,0.14657360388847412,5230
87,12,Moussa Sissoko,Newcastle United,37,156,77.5,59.7,79.5,76.6,0.0,0,2.0,16.89999999999999,17.01793171921899,0,0,0,0,0,0,Lateral,0.33999999999999997,0.0,0.07335025378848976,0.08629441614213196,5232
87,14,Daryl Janmaat,Newcastle United,37,156,77.3,75.6,93.0,75.6,0.0,0,15.700000000000003,0.0,15.700000000000003,1,1,0,0,0,0,Progressive,2.1325,0.0,0.46005710648221887,0.5412436541855776,5234
87,17,Aleksandar Mitrović,Newcastle United,37,156,95.1,74.6,90.5,63.9,0.0,0,-4.599999999999994,-10.699999999999996,11.646887996370527,0,1,0,0,0,0,Lateral,0.6433333333333334,0.0,0.13879018608998558,0.16328257171991642,5237
87,18,Moussa Sissoko,Newcastle United,37,156,90.5,63.9,91.4,69.8,0.0,0,0.9000000000000057,5.899999999999999,5.968249324550709,0,1,0,0,0,0,Lateral,0.7425,0.0,0.16018401011162842,0.1884517764280382,5238
87,21,Daryl Janmaat,Newcastle United,37,156,92.4,72.7,108.9,73.9,0.0,0,16.5,1.2000000000000028,16.543578814754685,1,1,0,1,0,0,Cross,2.1025,0.0,0.45358502526558747,0.5336294409965661,5241
87,26,Gareth Barry,Everton,29,157,19.8,3.1,18.1,10.3,0.0,0,-1.6999999999999993,7.200000000000001,7.397972695272673,0,0,0,0,0,0,Lateral,0.19166666666666668,0.0,0.04134940777292316,0.048646362040907734,5246
87,30,Tom Cleverley,Everton,29,157,29.9,16.8,65.9,46.9,0.0,0,36.00000000000001,30.099999999999998,46.925579378415776,1,0,0,0,0,0,Switch of Play,2.65,0.0,0.5717005074691115,0.6725888316960286,5250
87,32,Romelu Lukaku Menama,Everton,29,157,65.7,46.9,58.3,40.4,0.0,0,-7.400000000000006,-6.5,9.849365461794992,0,0,0,0,0,0,Backward,0.4266666666666666,0.0,0.09204737730320282,0.10829103202149891,5252
87,36,Leon Osman,Everton,29,157,69.8,50.0,76.6,68.9,0.0,0,6.799999999999997,18.900000000000006,20.086064821163955,0,0,0,0,0,0,Forward,1.04,0.0,0.22436548217655697,0.2639593905524037,5256
87,38,Gerard Deulofeu Lázaro,Everton,29,157,76.6,68.9,71.0,61.7,0.0,0,-5.599999999999994,-7.200000000000003,9.121403400793103,0,0,0,0,0,0,Backward,0.17666666666666675,0.0,0.03811336716460745,0.044839255446401924,5258
87,42,Séamus Coleman,Everton,29,157,71.0,61.7,62.8,51.9,0.0,0,-8.200000000000003,-9.800000000000004,12.778106275970636,0,0,0,0,0,0,Backward,0.2533333333333333,0.0,0.05465313027377668,0.06429780026276498,5262
87,44,John Stones,Everton,29,157,64.9,49.8,64.7,36.4,0.0,0,-0.20000000000000284,-13.399999999999999,13.401492454200762,0,0,0,0,0,0,Lateral,0.6466666666666667,0.0,0.13950930622516683,0.16412859540758434,5264
87,46,Tom Cleverley,Everton,29,157,66.6,35.4,82.7,4.3,0.0,0,16.10000000000001,-31.099999999999998,35.0202798389733,1,1,0,0,0,0,Switch of Play,2.4425,0.0,0.5269352790540772,0.619923857138698,5266
87,52,Leighton Baines,Everton,29,157,87.3,6.6,75.8,16.6,0.0,0,-11.5,10.000000000000002,15.239750654128173,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,5272
87,54,Tom Cleverley,Everton,29,157,76.0,17.7,71.6,27.8,0.0,0,-4.400000000000006,10.100000000000001,11.016805344563373,0,0,0,0,0,0,Lateral,0.4166666666666666,0.0,0.08989001689765902,0.10575296095849504,5274
87,56,Gareth Barry,Everton,29,157,69.8,31.0,70.6,50.4,0.0,0,0.7999999999999972,19.4,19.416487838947596,0,0,0,0,0,0,Lateral,0.51,0.0,0.11002538068273465,0.12944162421319794,5276
88,2,Jack Colback,Newcastle United,37,158,37.0,25.2,38.4,20.7,0.0,0,1.3999999999999986,-4.5,4.712748667179271,0,0,0,0,0,0,Lateral,0.3749999999999999,0.0,0.08090101520789311,0.09517766486264553,5282
88,11,Paul Dummett,Newcastle United,37,159,41.0,0.1,43.7,10.6,0.0,0,2.700000000000003,10.5,10.841586599755592,0,0,0,0,0,0,Lateral,0.2875000000000001,0.0,0.062024111659384755,0.07296954306136161,5291
88,19,Jack Colback,Newcastle United,37,159,55.8,24.0,54.6,39.9,0.0,0,-1.1999999999999957,15.899999999999999,15.945218719101973,0,0,0,0,0,0,Lateral,0.4800000000000001,0.0,0.10355329946610323,0.12182741102418633,5299
88,21,Moussa Sissoko,Newcastle United,37,159,54.6,39.9,54.6,26.6,0.0,0,0.0,-13.299999999999997,13.299999999999997,0,0,0,0,0,0,Lateral,0.33999999999999997,0.0,0.07335025378848976,0.08629441614213196,5301
88,23,Jack Colback,Newcastle United,37,159,56.0,21.7,56.5,66.5,0.0,0,0.5,44.8,44.8027900916896,0,0,0,0,0,0,Switch of Play,1.1324999999999998,0.0,0.24432106592783726,0.2874365478851896,5303
88,27,Daryl Janmaat,Newcastle United,37,159,52.0,66.7,51.0,52.7,0.0,0,-1.0,-14.0,14.035668847618199,0,0,0,0,0,0,Lateral,0.32333333333333336,0.0,0.06975465311258341,0.08206429770379217,5307
88,30,Vurnon Anita,Newcastle United,37,159,54.2,51.1,57.9,28.6,0.0,0,3.6999999999999957,-22.5,22.802192877001982,0,0,0,0,0,0,Lateral,0.4324999999999998,0.0,0.09330583753977004,0.10977157347491782,5310
88,35,Jack Colback,Newcastle United,37,159,69.0,24.6,73.8,7.9,0.0,0,4.799999999999997,-16.700000000000003,17.3761330565808,0,0,0,0,0,0,Lateral,0.4099999999999999,0.0,0.08845177662729647,0.10406091358315912,5315
88,36,Paul Dummett,Newcastle United,37,159,73.1,8.9,71.1,18.8,0.0,0,-2.0,9.9,10.1,0,0,0,0,0,0,Lateral,0.33666666666666667,0.0,0.0726311336533085,0.085448392454464,5316
88,39,Jack Colback,Newcastle United,37,159,72.5,21.3,94.9,25.0,0.0,0,22.400000000000006,3.6999999999999993,22.70352395554488,1,1,0,0,0,0,Progressive,3.0,0.0,0.647208121663145,0.7614213189011644,5319
88,41,Aleksandar Mitrović,Newcastle United,37,159,93.7,19.8,98.8,12.1,0.0,0,5.099999999999994,-7.700000000000001,9.235799911215052,0,1,0,0,0,0,Forward,1.3475000000000001,0.0,0.29070431464702934,0.342005075739773,5321
88,58,Muhamed Bešić,Everton,29,160,30.1,45.7,20.6,51.9,0.0,0,-9.5,6.199999999999996,11.344161493913948,0,0,0,0,0,0,Backward,0.2316666666666667,0.0,0.04997884939509843,0.058798646292923265,5338
89,1,Séamus Coleman,Everton,29,160,21.9,51.3,6.4,44.4,0.0,0,-15.499999999999998,-6.899999999999999,16.96643745752183,0,0,0,0,0,0,Backward,0.29166666666666674,0.0,0.06292301182836134,0.07402707267094656,5341
89,10,Gareth Barry,Everton,29,160,61.6,35.2,81.1,71.4,0.0,0,19.499999999999993,36.2,41.11800092416945,1,1,0,0,0,0,Switch of Play,2.5275,0.0,0.5452728425011997,0.641497461174231,5350
90,0,Georginio Wijnaldum,Newcastle United,37,162,31.4,57.7,52.0,77.5,0.0,0,20.6,19.799999999999997,28.572714256787016,0,0,0,0,0,0,Forward,1.805,0.0,0.38940355320065895,0.4581218268722006,5400
90,14,Moussa Sissoko,Newcastle United,37,163,68.4,80.0,44.1,75.8,0.0,0,-24.300000000000004,-4.200000000000003,24.6602919690745,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,5414
90,17,Daryl Janmaat,Newcastle United,37,163,44.1,72.9,51.0,59.3,0.0,0,6.899999999999999,-13.600000000000009,15.25024589965684,0,0,0,0,0,0,Forward,1.1625,0.0,0.25079314714446876,0.29505076107420125,5417
90,21,Jack Colback,Newcastle United,37,163,52.5,54.3,55.8,14.8,0.0,0,3.299999999999997,-39.5,39.63760840414063,0,0,0,0,0,0,Switch of Play,1.2025,0.0,0.2594225887666439,0.30520304532621667,5421
90,24,Paul Dummett,Newcastle United,37,163,57.9,3.8,74.8,3.3,0.0,0,16.9,-0.5,16.907394831847984,1,0,0,0,0,0,Progressive,1.3125,0.0,0.2831535532276259,0.3331218270192594,5424
90,26,Florian Thauvin,Newcastle United,37,163,71.5,3.3,56.5,5.4,0.0,0,-15.0,2.1000000000000005,15.146286673637205,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,5426
90,28,Paul Dummett,Newcastle United,37,163,56.7,10.2,38.0,30.9,0.0,0,-18.700000000000003,20.7,27.89587783167972,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,5428
90,31,Fabricio Coloccini,Newcastle United,37,163,31.0,35.7,35.1,52.1,0.0,0,4.100000000000001,16.4,16.904733065032406,0,0,0,0,0,0,Lateral,0.4425,0.0,0.0954631979453139,0.11230964453792175,5431
90,37,Chancel Mbemba Mangulu,Newcastle United,37,163,38.4,53.1,91.1,25.7,0.0,0,52.699999999999996,-27.400000000000002,59.39739051507229,1,1,0,0,0,0,Progressive,3.34,0.0,0.7205583754516347,0.8477157350432962,5437
90,40,Florian Thauvin,Newcastle United,37,163,91.1,25.7,81.1,20.2,0.0,0,-10.0,-5.5,11.412712210513327,0,1,0,0,0,0,Backward,0.5733333333333333,0.0,0.12368866325117883,0.14551607427888918,5440
90,44,Aleksandar Mitrović,Newcastle United,37,163,87.3,23.3,92.2,37.1,0.0,0,4.900000000000006,13.8,14.644111444536335,0,1,0,0,0,0,Lateral,1.6225,0.0,0.3500317257994843,0.41180202997237975,5444
90,45,Florian Thauvin,Newcastle United,37,163,91.8,36.9,89.2,29.7,0.0,0,-2.5999999999999943,-7.199999999999999,7.655063683601853,0,1,0,0,0,0,Lateral,1.2966666666666669,0.0,0.27973773258551493,0.32910321450283664,5445
90,46,Georginio Wijnaldum,Newcastle United,37,163,89.2,29.7,90.2,38.7,0.0,0,1.0,9.000000000000004,9.05538513813742,0,1,0,0,0,0,Lateral,1.525,0.0,0.32899746184543205,0.3870558371080919,5446
90,49,Vurnon Anita,Newcastle United,37,163,87.1,28.8,102.6,4.4,0.0,0,15.5,-24.4,28.90691958683941,1,1,0,0,0,0,Progressive,1.6275,0.0,0.3511104060022562,0.4130710655038817,5449
90,58,Georginio Wijnaldum,Newcastle United,37,163,109.3,5.0,101.5,6.5,0.0,0,-7.799999999999997,1.5,7.942921376924233,0,1,0,0,0,1,Cutback,1.6100000000000003,0.0,0.34733502529255456,0.4086294411436249,5458
91,2,Florian Thauvin,Newcastle United,37,163,100.9,6.7,100.1,16.3,0.0,0,-0.8000000000000114,9.600000000000001,9.633275663033839,0,1,0,0,0,0,Lateral,0.7066666666666664,0.0,0.15245346865842968,0.17935702178560756,5462
91,4,Moussa Sissoko,Newcastle United,37,163,98.4,15.9,92.0,25.7,0.0,0,-6.400000000000006,9.799999999999999,11.704699910719627,0,1,0,0,0,0,Backward,1.1333333333333333,0.0,0.24450084596163257,0.28764805380710656,5464
91,7,Jack Colback,Newcastle United,37,163,96.6,27.0,116.6,24.0,0.0,0,20.0,-3.0,20.223748416156685,1,1,1,0,1,0,Through Ball,3.84,0.0,0.8284263957288257,0.9746192881934905,5467
91,17,Fabricio Coloccini,Newcastle United,37,164,31.6,5.2,32.0,40.6,0.0,0,0.3999999999999986,35.4,35.402259814876224,0,0,0,0,0,0,Switch of Play,1.4100000000000001,0.0,0.3041878171816782,0.35786801988354733,5477
91,22,Chancel Mbemba Mangulu,Newcastle United,37,164,38.4,39.3,49.7,10.6,0.0,0,11.300000000000004,-28.699999999999996,30.84444844700582,0,0,0,0,0,0,Forward,1.6525000000000003,0.0,0.3565038070161158,0.4194162431613915,5482
91,27,Paul Dummett,Newcastle United,37,164,53.8,15.7,69.6,10.8,0.0,0,15.799999999999997,-4.899999999999999,16.542369842317026,0,0,0,0,0,0,Forward,1.2650000000000001,0.0,0.27290609130129284,0.321065989469991,5487
91,33,Jack Colback,Newcastle United,37,164,67.7,39.9,81.3,33.0,0.0,0,13.599999999999994,-6.899999999999999,15.250245899656825,1,1,0,0,0,0,Progressive,2.44,0.0,0.5263959389526913,0.6192893393729471,5493
91,34,Florian Thauvin,Newcastle United,37,164,81.3,33.0,91.1,33.2,0.0,0,9.799999999999997,0.20000000000000284,9.802040603874275,1,1,0,0,0,0,Progressive,2.3449999999999998,0.0,0.5059010151000249,0.5951776642744101,5494
91,40,Georginio Wijnaldum,Newcastle United,37,164,87.8,17.3,98.8,4.6,0.0,0,11.0,-12.700000000000001,16.801488029338355,1,1,0,0,0,0,Progressive,1.5150000000000001,0.0,0.3268401014398883,0.3845177660450881,5500
91,44,Moussa Sissoko,Newcastle United,37,164,103.4,12.1,97.2,19.4,0.0,0,-6.200000000000003,7.299999999999999,9.577577981932594,0,1,0,0,0,1,Cutback,1.7166666666666668,0.0,0.3703468696183553,0.4357021991489997,5504
91,48,Georginio Wijnaldum,Newcastle United,37,164,94.5,19.4,83.4,31.5,0.0,0,-11.099999999999994,12.100000000000001,16.420109622045764,0,1,0,0,0,0,Backward,0.7150000000000001,0.0,0.15425126899638292,0.18147208100477755,5508
91,58,Leon Osman,Everton,29,165,27.1,27.6,44.3,32.7,0.0,0,17.199999999999996,5.100000000000001,17.94017837146554,0,0,0,0,0,0,Forward,2.08,0.0,0.44873096435311394,0.5279187811048074,5518
92,4,Gerard Deulofeu Lázaro,Everton,29,165,72.7,15.1,86.9,31.5,0.0,0,14.200000000000003,16.4,21.693316943243143,1,1,0,0,0,0,Progressive,2.955,0.0,0.6374999998381979,0.749999999117647,5524
